person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,high_loan_burden,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,age_group_Middle-aged,age_group_Senior,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
23,35000,2.0,3,6400,13.48,0,0.18,0,4,0,False,False,True,False,False,True,False,False,False,False
26,54000,4.0,1,9600,6.62,0,0.18,0,3,0,False,False,False,False,False,False,False,False,True,False
23,54000,7.0,2,4800,12.42,0,0.09,0,2,0,False,False,False,False,False,True,False,False,False,False
26,36000,10.0,1,6400,5.99,0,0.18,0,3,0,False,False,True,False,False,False,False,True,False,False
23,37000,4.0,1,6400,7.49,0,0.17,0,4,0,False,False,True,False,False,False,False,False,False,False
23,54000,7.0,1,6000,6.03,0,0.11,0,4,0,False,False,False,False,False,False,False,True,False,False
26,37850,1.0,2,6400,9.88,0,0.17,0,2,0,False,False,True,False,False,False,False,False,True,False
23,54000,2.0,1,7000,6.62,0,0.13,0,3,0,False,False,False,False,False,False,False,False,False,True
25,54000,9.0,3,15000,13.48,0,0.28,1,4,0,False,True,False,False,False,True,False,False,False,False
22,54000,5.0,2,7000,10.65,0,0.13,0,4,0,False,False,False,False,False,False,False,True,False,False
23,54000,5.0,2,8500,12.42,0,0.16,0,2,0,False,False,False,False,False,False,False,False,False,True
25,38000,3.0,1,6400,7.88,0,0.17,0,3,0,False,False,True,False,False,False,False,False,False,True
24,39500,0.0,2,6400,10.36,0,0.16,0,2,0,False,False,True,False,False,False,False,False,True,False
25,41508,4.0,3,6400,14.79,0,0.15,0,3,0,False,False,True,False,False,False,False,True,False,False
22,54000,4.0,2,25000,10.99,0,0.46,0,3,0,False,True,False,False,False,False,False,False,True,False
22,38000,2.0,6,6400,20.62,1,0.17,0,3,0,False,False,True,False,False,False,False,False,False,False
25,54000,6.0,5,7000,18.64,0,0.13,0,3,0,False,False,False,False,False,False,False,False,False,True
26,46000,2.0,2,6400,9.67,0,0.14,0,4,0,False,False,True,False,False,False,False,True,False,False
22,46300,1.0,1,6400,7.49,0,0.14,0,4,0,False,False,True,False,False,True,False,False,False,False
22,54000,4.0,2,15000,11.99,0,0.28,0,2,0,False,False,False,False,False,False,False,True,False,False
23,54000,4.0,2,5000,9.99,0,0.09,0,3,0,False,False,False,False,False,False,False,False,False,False
26,48000,0.0,1,15000,5.99,1,0.31,0,2,0,False,False,False,False,False,True,False,False,False,False
24,54000,7.0,1,5000,5.42,0,0.09,0,4,0,False,False,False,False,False,False,False,False,True,False
22,48000,3.0,4,6500,15.99,1,0.14,1,2,0,False,False,False,False,False,False,False,False,False,True
25,54000,7.0,2,5500,10.59,0,0.1,0,4,0,False,False,False,False,False,True,False,False,False,False
26,48000,2.0,3,6400,13.47,0,0.13,1,3,0,False,False,True,False,False,False,False,False,False,False
23,54000,7.0,1,1400,5.42,0,0.03,0,4,0,False,False,False,False,False,False,False,False,False,False
25,50000,0.0,2,6400,9.91,0,0.13,0,4,0,False,False,True,False,False,False,True,False,False,False
25,48000,8.0,1,2250,8.49,1,0.05,0,3,0,False,False,False,False,False,False,False,False,True,False
23,50000,6.0,5,6400,20.2,0,0.13,0,2,0,False,False,True,False,False,True,False,False,False,False
24,54000,8.0,1,13000,7.49,0,0.24,0,2,0,False,False,False,False,False,False,False,False,True,False
21,48000,5.0,4,18000,15.62,1,0.38,1,3,0,False,False,False,False,False,False,False,False,False,False
23,50000,3.0,1,6400,6.91,0,0.13,0,2,0,False,False,True,False,False,False,False,False,False,True
24,54000,8.0,2,8500,10.99,0,0.16,0,3,0,False,False,False,False,False,False,True,False,False,False
25,55000,0.0,2,6400,10.71,0,0.12,0,3,0,False,False,True,False,False,True,False,False,False,False
22,54000,4.0,4,5000,15.62,0,0.09,0,2,0,False,False,False,False,False,True,False,False,False,False
24,49200,2.0,4,6400,15.31,1,0.13,0,3,0,False,False,True,False,False,False,False,True,False,False
22,54000,2.0,2,2000,10.99,0,0.04,0,3,0,False,True,False,False,False,False,False,False,False,True
25,54000,7.0,4,12000,16.49,0,0.22,1,3,0,False,False,False,False,False,False,False,False,True,False
24,54000,5.0,1,8000,7.49,0,0.15,0,4,0,False,False,False,False,False,False,False,False,True,False
24,54000,3.0,2,8000,10.99,0,0.15,0,3,0,False,False,False,False,False,False,False,False,True,False
24,60000,2.0,1,6400,7.49,0,0.11,0,4,0,False,False,True,False,False,False,False,False,False,False
23,54000,7.0,2,8800,10.99,0,0.16,0,4,0,False,False,False,False,False,False,False,True,False,False
22,62502,3.0,2,6400,11.71,0,0.1,0,3,0,False,False,True,False,False,False,False,False,True,False
22,62758,2.0,1,6400,8.49,0,0.1,0,3,0,False,False,True,False,False,True,False,False,False,False
24,54000,5.0,1,4000,5.42,0,0.07,0,2,0,False,False,False,False,False,False,False,False,False,True
23,54000,7.0,1,2000,5.42,0,0.04,0,2,0,False,False,False,False,False,False,False,False,True,False
24,54000,5.0,1,11000,5.42,0,0.2,0,2,0,False,False,False,False,False,False,False,False,False,True
24,65000,2.0,2,6400,10.65,0,0.1,0,2,0,False,False,True,False,False,False,False,False,False,False
24,65000,1.0,2,6400,9.99,0,0.1,0,4,0,False,False,True,False,False,False,False,False,False,True
23,54000,8.0,1,3000,5.42,0,0.06,0,2,0,False,False,False,False,False,False,False,False,False,True
21,70000,4.0,4,6400,17.49,0,0.09,0,4,0,False,False,True,False,False,False,False,False,True,False
22,54000,6.0,2,3000,10.0,0,0.06,0,3,0,False,False,False,False,False,False,False,False,False,False
25,54000,2.0,1,13000,6.92,0,0.24,0,4,0,False,False,False,False,False,False,True,False,False,False
22,71500,2.0,3,6400,13.11,0,0.09,1,2,0,False,False,True,False,False,True,False,False,False,False
22,72000,5.0,1,6400,6.91,0,0.09,0,2,0,False,False,True,False,False,True,False,False,False,False
26,54000,3.0,1,5000,5.79,0,0.09,0,3,0,False,False,False,False,False,False,False,True,False,False
25,75000,5.0,4,6400,15.99,0,0.09,1,2,0,False,False,True,False,False,False,False,False,True,False
26,69000,6.0,5,6400,16.4,1,0.09,1,4,0,False,False,True,False,False,True,False,False,False,False
26,54000,10.0,1,7200,5.42,0,0.13,0,2,0,False,False,False,False,False,False,True,False,False,False
25,54000,2.0,2,4000,11.11,0,0.07,0,3,0,False,False,False,False,False,False,False,False,True,False
24,75000,4.0,2,6400,10.36,0,0.09,0,4,0,False,False,True,False,False,False,False,False,False,True
24,76800,0.0,1,6400,7.51,0,0.08,0,3,0,False,False,True,False,False,True,False,False,False,False
25,54000,9.0,1,8000,6.92,0,0.15,0,4,0,False,False,False,False,False,False,False,False,False,True
25,54000,4.0,2,8400,11.11,0,0.16,0,4,0,False,False,False,False,False,False,False,True,False,False
24,80000,6.0,1,6400,7.49,0,0.08,0,4,0,False,False,True,False,False,False,False,True,False,False
21,54000,5.0,2,20000,10.74,0,0.37,0,2,0,False,True,False,False,False,False,False,False,False,True
25,54000,5.0,2,5100,9.62,0,0.09,0,4,0,False,False,False,False,False,False,False,False,False,False
24,93500,2.0,3,6400,13.23,0,0.07,1,3,0,False,False,True,False,False,False,False,False,False,True
22,110000,6.0,1,6400,9.32,0,0.06,0,4,0,False,False,True,False,False,False,False,True,False,False
25,54000,1.0,1,6000,6.17,0,0.11,0,4,0,False,False,False,False,False,True,False,False,False,False
25,110500,9.0,4,6400,13.67,0,0.06,0,3,0,False,False,True,False,False,False,False,False,False,True
24,112000,8.0,1,6400,6.62,0,0.06,0,2,0,False,False,True,False,False,False,True,False,False,False
22,54000,6.0,2,13200,9.99,0,0.24,0,4,0,False,False,False,False,False,False,False,False,False,False
22,54000,5.0,3,12000,12.23,0,0.22,1,3,0,False,False,False,False,False,True,False,False,False,False
23,48000,8.0,4,1400,14.83,1,0.03,1,2,0,False,False,False,False,False,False,False,True,False,False
24,77500,0.0,2,6800,10.99,0,0.09,0,3,0,False,False,True,False,False,False,False,False,False,False
24,54000,8.0,2,4000,9.99,0,0.07,0,4,0,False,False,False,False,False,False,True,False,False,False
26,54000,5.0,2,10000,8.88,0,0.19,0,4,0,False,False,False,False,False,True,False,False,False,False
24,74000,7.0,5,6800,20.3,1,0.09,1,2,0,False,False,True,False,False,False,False,False,False,False
26,48000,11.0,1,5000,7.14,1,0.1,0,2,0,False,False,False,False,False,False,False,True,False,False
26,87360,1.0,3,6800,12.99,0,0.08,0,3,0,False,False,True,False,False,True,False,False,False,False
23,54000,4.0,2,2700,11.86,0,0.05,0,3,0,False,False,False,False,False,False,False,True,False,False
22,54000,1.0,3,4000,13.98,0,0.07,0,4,0,False,False,False,False,False,False,False,True,False,False
23,124000,3.0,1,6800,6.03,0,0.05,0,2,0,False,False,True,False,False,False,False,False,False,False
24,24000,0.0,1,6825,5.42,0,0.28,0,4,0,False,False,True,False,False,False,False,True,False,False
26,37000,0.0,1,6825,7.49,0,0.18,0,2,0,False,False,True,False,False,False,False,False,False,True
23,73000,0.0,2,6825,10.99,0,0.09,0,3,0,False,False,True,False,False,False,False,False,False,False
25,42000,6.0,2,6850,10.99,0,0.16,0,4,0,False,False,True,False,False,False,False,False,False,True
22,47000,3.0,2,6850,10.65,1,0.15,0,4,0,False,False,True,False,False,False,False,False,False,False
25,57000,3.0,1,6850,7.49,0,0.12,0,4,0,False,False,True,False,False,False,False,True,False,False
23,54000,0.0,2,10000,11.49,0,0.19,0,4,0,False,False,False,False,False,True,False,False,False,False
22,60000,1.0,1,6850,7.14,0,0.11,0,2,0,False,False,True,False,False,True,False,False,False,False
25,80266,5.0,2,6875,11.86,0,0.09,0,2,0,False,False,True,False,False,False,False,True,False,False
24,54000,9.0,3,15600,13.61,0,0.29,1,4,0,False,False,False,False,False,False,False,True,False,False
22,28000,5.0,2,6900,9.99,0,0.25,0,3,0,False,False,True,False,False,False,False,False,False,False
24,33000,2.0,5,6900,17.56,1,0.21,1,3,0,False,False,True,False,False,False,True,False,False,False
24,47480,8.0,2,6900,9.88,0,0.15,0,2,0,False,False,True,False,False,False,False,True,False,False
25,58000,5.0,1,6900,7.66,0,0.12,0,4,0,False,False,True,False,False,False,False,False,False,True
23,54000,7.0,1,6000,7.51,0,0.11,0,3,0,False,True,False,False,False,False,False,False,False,True
23,48000,7.0,4,16800,14.59,1,0.35,0,2,0,False,False,False,False,False,False,False,False,False,False
26,54000,6.0,1,10000,7.51,0,0.19,0,3,0,False,False,False,False,False,False,True,False,False,False
25,54000,9.0,3,16000,13.48,0,0.3,0,4,0,False,False,False,False,False,False,False,False,True,False
23,54000,3.0,2,10000,9.88,0,0.19,0,2,0,False,False,False,False,False,False,False,False,False,True
21,25000,6.0,2,6925,11.71,0,0.28,0,3,0,False,False,True,False,False,True,False,False,False,False
26,54000,5.0,1,14000,7.88,0,0.26,0,3,0,False,False,False,False,False,False,False,False,True,False
26,34000,10.0,4,6925,15.99,1,0.2,0,3,0,False,False,True,False,False,False,False,False,False,False
22,78000,0.0,2,6925,9.62,0,0.09,0,4,0,False,False,True,False,False,False,False,False,False,True
21,48000,1.0,2,3500,10.25,1,0.07,0,3,0,False,False,False,False,False,True,False,False,False,False
21,54000,4.0,2,10000,10.99,0,0.19,0,4,0,False,False,False,False,False,False,False,False,True,False
26,54000,9.0,1,10800,7.88,0,0.2,0,3,0,False,False,False,False,False,False,False,False,True,False
22,25000,2.0,3,7000,13.85,0,0.28,1,3,0,False,False,True,False,False,False,False,False,True,False
24,54000,8.0,3,1200,13.11,0,0.02,1,3,0,False,True,False,False,False,True,False,False,False,False
21,54000,5.0,1,13000,7.51,0,0.24,0,4,0,False,False,False,False,False,False,False,False,False,True
22,25000,0.0,3,7000,12.87,0,0.28,1,2,0,False,False,True,False,False,False,False,True,False,False
25,26004,8.0,1,7000,6.92,0,0.27,0,3,0,False,False,True,False,False,False,False,False,False,False
24,54000,8.0,2,10000,10.99,0,0.19,0,3,0,False,True,False,False,False,False,False,False,True,False
22,54000,3.0,1,9000,7.51,0,0.17,0,3,0,False,False,False,False,False,False,False,False,True,False
25,54000,5.0,2,8000,11.83,0,0.15,0,3,0,False,True,False,False,False,False,True,False,False,False
24,54000,9.0,1,8525,8.59,0,0.16,0,4,0,False,False,False,False,False,False,False,True,False,False
21,26400,4.0,4,7000,14.84,1,0.27,1,3,0,False,False,True,False,False,False,False,False,True,False
24,54000,2.0,1,8700,7.05,0,0.16,0,4,0,False,False,False,False,False,False,False,False,False,True
23,26400,0.0,1,7000,7.4,0,0.27,0,2,0,False,False,True,False,False,False,False,True,False,False
23,27000,4.0,3,7000,13.79,0,0.26,0,2,0,False,False,True,False,False,False,False,False,True,False
24,54000,5.0,2,9000,11.14,0,0.17,0,4,0,False,False,False,False,False,False,False,True,False,False
21,27600,5.0,1,7000,5.99,0,0.25,0,2,0,False,False,True,False,False,True,False,False,False,False
24,54000,8.0,1,3000,7.05,0,0.06,0,2,0,False,False,False,False,False,False,False,False,False,False
22,54000,6.0,1,7000,8.94,0,0.13,0,2,0,False,False,False,False,False,False,False,False,True,False
24,27600,4.0,4,7000,15.62,1,0.25,1,4,0,False,False,True,False,False,False,False,False,True,False
22,48000,6.0,4,12000,16.0,1,0.25,0,4,0,False,False,False,False,False,True,False,False,False,False
23,54000,7.0,1,3000,7.49,0,0.06,0,3,0,False,False,False,False,False,False,False,False,False,False
26,54000,10.0,1,9000,8.94,0,0.17,0,4,0,False,False,False,False,False,False,False,False,False,False
25,27600,2.0,2,7000,9.76,0,0.25,0,4,0,False,False,True,False,False,False,False,True,False,False
23,28000,4.0,2,7000,10.62,0,0.25,0,2,0,False,False,True,False,False,True,False,False,False,False
23,54000,1.0,3,13650,13.48,0,0.25,1,2,0,False,False,False,False,False,True,False,False,False,False
23,28038,2.0,1,7000,7.88,0,0.25,0,4,0,False,False,True,False,False,False,False,False,False,False
23,54000,4.0,4,2800,14.42,0,0.05,0,3,0,False,True,False,False,False,False,False,False,False,False
25,28500,0.0,2,7000,10.0,0,0.25,0,3,0,False,False,True,False,False,False,False,False,False,False
26,28608,2.0,1,7000,6.92,0,0.24,0,3,0,False,False,True,False,False,False,False,True,False,False
23,54000,7.0,1,13500,9.63,0,0.25,0,2,0,False,False,False,False,False,False,False,True,False,False
23,28685,3.0,3,7000,12.73,0,0.24,0,2,0,False,False,True,False,False,False,False,False,False,False
26,28800,4.0,1,7000,5.42,0,0.24,0,4,0,False,False,True,False,False,False,False,True,False,False
23,28800,4.0,1,7000,7.49,0,0.24,0,4,0,False,False,True,False,False,False,False,True,False,False
23,30000,0.0,2,7000,12.69,0,0.23,0,2,0,False,False,True,False,False,False,False,False,False,True
22,30000,0.0,1,7000,8.9,0,0.23,0,4,0,False,False,True,False,False,False,False,True,False,False
21,30000,2.0,2,7000,10.99,1,0.23,0,2,0,False,False,True,False,False,False,False,False,True,False
21,54036,3.0,2,8000,11.36,0,0.15,0,2,0,False,False,False,False,False,False,False,True,False,False
22,30000,4.0,4,7000,16.49,1,0.23,1,3,0,False,False,True,False,False,False,False,False,False,False
26,54080,10.0,1,5000,7.51,0,0.09,0,3,0,False,True,False,False,False,True,False,False,False,False
24,54080,8.0,1,8000,8.63,0,0.15,0,4,0,False,False,False,False,False,False,False,False,True,False
22,30000,6.0,2,7000,9.62,1,0.23,0,4,0,False,False,True,False,False,False,False,True,False,False
25,30000,1.0,2,7000,10.62,0,0.23,0,3,0,False,False,True,False,False,False,False,True,False,False
26,54200,3.0,1,7000,7.49,0,0.13,0,3,0,False,False,False,False,False,False,True,False,False,False
25,30000,4.0,1,7000,7.74,0,0.23,0,2,0,False,False,True,False,False,False,False,True,False,False
22,30000,2.0,6,7000,17.58,1,0.23,0,2,0,False,False,True,False,False,False,False,True,False,False
22,54252,6.0,1,3500,6.39,0,0.06,0,2,0,False,False,False,False,False,False,False,False,False,False
26,30000,2.0,2,7000,10.71,0,0.23,0,4,0,False,False,True,False,False,False,False,True,False,False
25,54300,4.0,1,8000,6.92,0,0.15,0,4,0,False,False,False,False,False,False,False,False,True,False
21,30600,4.0,1,7000,7.29,0,0.23,0,2,0,False,False,True,False,False,False,False,False,False,False
24,30996,7.0,5,7000,16.63,0,0.23,1,4,0,False,False,True,False,False,False,False,False,False,True
25,31000,9.0,1,7000,7.51,0,0.23,0,4,0,False,False,True,False,False,True,False,False,False,False
26,31000,6.0,1,7000,7.49,0,0.23,0,2,0,False,False,True,False,False,True,False,False,False,False
25,31200,2.0,1,7000,7.88,0,0.22,0,2,0,False,False,True,False,False,True,False,False,False,False
22,31221,4.0,2,7000,11.83,0,0.22,0,4,0,False,False,True,False,False,True,False,False,False,False
21,32000,3.0,2,7000,11.49,0,0.22,0,2,0,False,False,True,False,False,False,False,False,False,True
24,54400,8.0,3,12000,13.48,0,0.22,1,4,0,False,False,False,False,False,False,False,False,False,False
24,54400,8.0,1,3300,7.66,0,0.06,0,2,0,False,False,False,False,False,False,True,False,False,False
24,48442,8.0,4,9800,15.7,1,0.2,0,2,0,False,False,False,False,False,False,False,False,False,False
25,54499,2.0,1,12000,9.63,0,0.22,0,4,0,False,False,False,False,False,False,True,False,False,False
22,54500,6.0,2,7500,10.59,0,0.14,0,3,0,False,False,False,False,False,True,False,False,False,False
23,32000,0.0,3,7000,14.26,1,0.22,0,4,0,False,False,True,False,False,False,True,False,False,False
22,32340,6.0,1,7000,6.62,0,0.22,0,2,0,False,False,True,False,False,False,False,False,False,False
24,32400,1.0,3,7000,13.98,0,0.22,1,2,0,False,False,True,False,False,False,False,True,False,False
22,32769,3.0,1,7000,7.29,0,0.21,0,3,0,False,False,True,False,False,False,False,False,False,True
26,54528,9.0,1,10000,8.94,0,0.18,0,3,0,False,False,False,False,False,False,True,False,False,False
22,54566,6.0,2,4000,12.53,0,0.07,0,2,0,False,False,False,False,False,False,False,False,True,False
26,54578,10.0,2,24250,12.18,0,0.44,0,4,0,False,True,False,False,False,False,True,False,False,False
23,33000,0.0,1,7000,6.62,0,0.21,0,2,0,False,False,True,False,False,True,False,False,False,False
23,33000,2.0,1,7000,7.9,0,0.21,0,2,0,False,False,True,False,False,False,False,False,False,True
23,33000,1.0,3,7000,13.61,0,0.21,0,4,0,False,False,True,False,False,False,False,False,False,False
22,48600,6.0,2,12000,12.42,1,0.25,0,4,0,False,False,False,False,False,True,False,False,False,False
26,54600,10.0,2,4800,10.99,0,0.09,0,2,0,False,False,False,False,False,False,False,False,True,False
24,48600,1.0,4,8000,15.31,1,0.16,0,4,0,False,False,False,False,False,True,False,False,False,False
22,33000,2.0,2,7000,10.99,0,0.21,0,2,0,False,False,True,False,False,False,False,False,False,False
